id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW122,PSID231,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW60,PSID353,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW68,PSID414,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW140,PSID180,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW125,PSID325,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW42,PSID237,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW166,PSID89,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW76,PSID342,1,3,1,0.3333333333333333,108,0.008248917059972882
NSW122,PSID196,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW60,PSID258,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW68,PSID247,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW140,PSID185,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW125,PSID290,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW42,PSID402,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW166,PSID127,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW76,PSID409,2,3,1,0.3333333333333333,108,0.008248917059972882
NSW122,PSID187,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW60,PSID425,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW68,PSID252,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW140,PSID177,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW125,PSID289,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW42,PSID365,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW76,PSID285,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW166,PSID171,3,3,1,0.3333333333333333,108,0.008248917059972882
NSW83,PSID361,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW59,PSID380,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW39,PSID408,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW10,PSID393,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW23,PSID224,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW185,PSID1,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW172,PSID97,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW179,PSID72,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW32,PSID419,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW22,PSID242,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW184,PSID13,1,3,1,0.3333333333333333,200,0.0260698749916628
NSW59,PSID293,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW39,PSID428,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW184,PSID11,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW10,PSID288,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW23,PSID200,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW172,PSID41,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW179,PSID14,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW22,PSID315,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW185,PSID8,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW32,PSID404,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW83,PSID77,2,3,1,0.3333333333333333,200,0.0260698749916628
NSW39,PSID415,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW10,PSID344,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW23,PSID272,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW185,PSID15,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW172,PSID48,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW179,PSID30,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW32,PSID346,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW22,PSID313,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW59,PSID396,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW83,PSID306,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW184,PSID19,3,3,1,0.3333333333333333,200,0.0260698749916628
NSW124,PSID259,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW163,PSID308,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW112,PSID366,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW169,PSID47,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW180,PSID17,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW129,PSID327,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW1,PSID368,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW177,PSID95,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW137,PSID235,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW44,PSID391,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW167,PSID202,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW28,PSID199,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW100,PSID225,1,3,1,0.3333333333333333,246,0.014075875049456954
NSW124,PSID181,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW163,PSID27,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW112,PSID417,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW169,PSID74,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW180,PSID66,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW129,PSID207,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW1,PSID197,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW177,PSID160,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW137,PSID283,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW44,PSID255,2,3,1,0.3333333333333333,246,0.014075875049456954
NSW167,PSID114,2,3,1,0.3333333333333333,246,0.014075875049456954
