id,match_id,match_round,treated_k,control_usage_count,pair_weight,bucket_num_input_patients,bucket_seconds
NSW180,PSID17,1,3,1,0.3333333333333333,24,0.0056790829985402524
NSW185,PSID15,1,3,1,0.3333333333333333,24,0.0056790829985402524
NSW44,PSID391,1,3,1,0.3333333333333333,24,0.0056790829985402524
NSW167,PSID202,1,3,1,0.3333333333333333,24,0.0056790829985402524
NSW184,PSID9,1,3,1,0.3333333333333333,24,0.0056790829985402524
NSW180,PSID31,2,3,1,0.3333333333333333,24,0.0056790829985402524
NSW167,PSID114,2,3,1,0.3333333333333333,24,0.0056790829985402524
NSW184,PSID22,2,3,1,0.3333333333333333,24,0.0056790829985402524
NSW44,PSID216,2,3,1,0.3333333333333333,24,0.0056790829985402524
NSW185,PSID21,2,3,1,0.3333333333333333,24,0.0056790829985402524
NSW167,PSID45,3,3,1,0.3333333333333333,24,0.0056790829985402524
NSW180,PSID51,3,3,1,0.3333333333333333,24,0.0056790829985402524
NSW184,PSID28,3,3,1,0.3333333333333333,24,0.0056790829985402524
NSW44,PSID141,3,3,1,0.3333333333333333,24,0.0056790829985402524
NSW185,PSID40,3,3,1,0.3333333333333333,24,0.0056790829985402524
NSW137,PSID235,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW172,PSID97,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW182,PSID58,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW124,PSID259,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW163,PSID308,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW59,PSID380,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW10,PSID418,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW181,PSID59,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW169,PSID27,1,3,1,0.3333333333333333,155,0.009531750023597851
NSW137,PSID212,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW172,PSID41,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW124,PSID181,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW163,PSID94,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW59,PSID293,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW10,PSID328,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW182,PSID23,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW169,PSID98,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW181,PSID46,2,3,1,0.3333333333333333,155,0.009531750023597851
NSW137,PSID283,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW172,PSID48,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW181,PSID5,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW169,PSID62,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW182,PSID123,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW124,PSID168,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW163,PSID132,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW10,PSID174,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW59,PSID318,3,3,1,0.3333333333333333,155,0.009531750023597851
NSW60,PSID353,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW125,PSID325,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW68,PSID414,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW166,PSID89,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW42,PSID237,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW32,PSID419,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW23,PSID224,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW140,PSID180,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW76,PSID342,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW162,PSID172,1,3,1,0.3333333333333333,93,0.006944332999410108
NSW60,PSID258,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW125,PSID290,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW68,PSID247,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW42,PSID369,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW32,PSID356,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW23,PSID200,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW140,PSID185,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW166,PSID171,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW76,PSID409,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW162,PSID100,2,3,1,0.3333333333333333,93,0.006944332999410108
NSW60,PSID425,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW125,PSID289,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW68,PSID252,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW166,PSID86,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW42,PSID365,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW23,PSID111,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW140,PSID177,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW76,PSID285,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW32,PSID404,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW162,PSID139,3,3,1,0.3333333333333333,93,0.006944332999410108
NSW116,PSID322,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW155,PSID24,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW83,PSID361,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW179,PSID102,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW173,PSID150,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW129,PSID327,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW183,PSID6,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW96,PSID407,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW175,PSID96,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW89,PSID383,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW22,PSID410,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW145,PSID220,1,3,1,0.3333333333333333,332,0.030807875009486452
NSW175,PSID25,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW116,PSID229,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW155,PSID138,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW145,PSID112,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW89,PSID245,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW83,PSID242,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW173,PSID136,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW129,PSID207,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW183,PSID4,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW179,PSID105,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW96,PSID340,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW22,PSID371,2,3,1,0.3333333333333333,332,0.030807875009486452
NSW175,PSID78,3,3,1,0.3333333333333333,332,0.030807875009486452
NSW116,PSID336,3,3,1,0.3333333333333333,332,0.030807875009486452
NSW155,PSID197,3,3,1,0.3333333333333333,332,0.030807875009486452
