id,match_id,bucket_num_input_patients,bucket_seconds
NSW180,PSID17,24,0.003383709001354873
NSW185,PSID15,24,0.003383709001354873
NSW177,PSID95,24,0.003383709001354873
NSW44,PSID391,24,0.003383709001354873
NSW167,PSID202,24,0.003383709001354873
NSW184,PSID9,24,0.003383709001354873
NSW137,PSID235,155,0.005187958013266325
NSW172,PSID97,155,0.005187958013266325
NSW69,PSID354,155,0.005187958013266325
NSW115,PSID260,155,0.005187958013266325
NSW1,PSID368,155,0.005187958013266325
NSW182,PSID58,155,0.005187958013266325
NSW124,PSID259,155,0.005187958013266325
NSW163,PSID308,155,0.005187958013266325
NSW59,PSID380,155,0.005187958013266325
NSW10,PSID418,155,0.005187958013266325
NSW181,PSID59,155,0.005187958013266325
NSW38,PSID331,155,0.005187958013266325
NSW39,PSID375,155,0.005187958013266325
NSW58,PSID420,155,0.005187958013266325
NSW169,PSID27,155,0.005187958013266325
NSW91,PSID408,155,0.005187958013266325
NSW149,PSID167,155,0.005187958013266325
NSW133,PSID382,155,0.005187958013266325
NSW126,PSID428,155,0.005187958013266325
NSW112,PSID366,93,0.00422174998675473
NSW60,PSID353,93,0.00422174998675473
NSW125,PSID325,93,0.00422174998675473
NSW68,PSID414,93,0.00422174998675473
NSW166,PSID89,93,0.00422174998675473
NSW87,PSID339,93,0.00422174998675473
NSW42,PSID237,93,0.00422174998675473
NSW32,PSID419,93,0.00422174998675473
NSW23,PSID224,93,0.00422174998675473
NSW2,PSID265,93,0.00422174998675473
NSW140,PSID180,93,0.00422174998675473
NSW76,PSID342,93,0.00422174998675473
NSW65,PSID387,93,0.00422174998675473
NSW162,PSID172,93,0.00422174998675473
NSW28,PSID341,93,0.00422174998675473
NSW100,PSID225,93,0.00422174998675473
NSW158,PSID110,332,0.017249625001568347
NSW175,PSID96,332,0.017249625001568347
NSW102,PSID423,332,0.017249625001568347
NSW78,PSID372,332,0.017249625001568347
NSW15,PSID278,332,0.017249625001568347
NSW11,PSID355,332,0.017249625001568347
NSW116,PSID322,332,0.017249625001568347
NSW36,PSID416,332,0.017249625001568347
NSW105,PSID388,332,0.017249625001568347
NSW9,PSID330,332,0.017249625001568347
NSW155,PSID24,332,0.017249625001568347
NSW152,PSID99,332,0.017249625001568347
NSW83,PSID361,332,0.017249625001568347
NSW75,PSID399,332,0.017249625001568347
NSW156,PSID69,332,0.017249625001568347
NSW106,PSID400,332,0.017249625001568347
NSW179,PSID102,332,0.017249625001568347
NSW57,PSID226,332,0.017249625001568347
NSW50,PSID352,332,0.017249625001568347
NSW73,PSID291,332,0.017249625001568347
NSW157,PSID140,332,0.017249625001568347
NSW173,PSID150,332,0.017249625001568347
NSW129,PSID327,332,0.017249625001568347
NSW183,PSID6,332,0.017249625001568347
NSW150,PSID134,332,0.017249625001568347
NSW108,PSID370,332,0.017249625001568347
NSW138,PSID179,332,0.017249625001568347
NSW122,PSID218,332,0.017249625001568347
NSW153,PSID157,332,0.017249625001568347
NSW96,PSID407,332,0.017249625001568347
NSW12,PSID381,332,0.017249625001568347
NSW144,PSID326,332,0.017249625001568347
NSW127,PSID159,332,0.017249625001568347
NSW111,PSID345,332,0.017249625001568347
NSW131,PSID173,332,0.017249625001568347
NSW141,PSID333,332,0.017249625001568347
NSW119,PSID266,332,0.017249625001568347
NSW134,PSID217,332,0.017249625001568347
NSW171,PSID118,332,0.017249625001568347
NSW61,PSID376,332,0.017249625001568347
NSW104,PSID389,332,0.017249625001568347
NSW92,PSID401,332,0.017249625001568347
NSW25,PSID367,332,0.017249625001568347
NSW34,PSID386,332,0.017249625001568347
NSW47,PSID398,332,0.017249625001568347
NSW53,PSID374,332,0.017249625001568347
NSW16,PSID411,332,0.017249625001568347
NSW94,PSID373,332,0.017249625001568347
NSW56,PSID392,332,0.017249625001568347
NSW146,PSID158,332,0.017249625001568347
NSW89,PSID383,332,0.017249625001568347
NSW98,PSID412,332,0.017249625001568347
NSW22,PSID410,332,0.017249625001568347
NSW6,PSID253,332,0.017249625001568347
NSW130,PSID277,332,0.017249625001568347
NSW145,PSID220,332,0.017249625001568347
NSW120,PSID335,332,0.017249625001568347
NSW123,PSID256,332,0.017249625001568347
NSW168,PSID228,332,0.017249625001568347
NSW7,PSID269,332,0.017249625001568347
NSW113,PSID337,332,0.017249625001568347
NSW154,PSID191,332,0.017249625001568347
NSW48,PSID268,332,0.017249625001568347
NSW3,PSID189,332,0.017249625001568347
NSW114,PSID406,332,0.017249625001568347
NSW82,PSID234,332,0.017249625001568347
