id,subclass,weight,is_treated
NSW96,NSW96,1.0,True
PSID340,NSW96,0.3333333333333333,False
PSID371,NSW96,0.3333333333333333,False
PSID407,NSW96,0.3333333333333333,False
NSW89,NSW89,1.0,True
PSID211,NSW89,0.3333333333333333,False
PSID245,NSW89,0.3333333333333333,False
PSID383,NSW89,0.3333333333333333,False
NSW87,NSW87,1.0,True
PSID225,NSW87,0.3333333333333333,False
PSID265,NSW87,0.3333333333333333,False
PSID358,NSW87,0.3333333333333333,False
NSW76,NSW76,1.0,True
PSID258,NSW76,0.3333333333333333,False
PSID289,NSW76,0.3333333333333333,False
PSID342,NSW76,0.3333333333333333,False
NSW69,NSW69,1.0,True
PSID311,NSW69,0.3333333333333333,False
PSID354,NSW69,0.3333333333333333,False
PSID360,NSW69,0.3333333333333333,False
NSW68,NSW68,1.0,True
PSID247,NSW68,0.3333333333333333,False
PSID252,NSW68,0.3333333333333333,False
PSID414,NSW68,0.3333333333333333,False
NSW60,NSW60,1.0,True
PSID353,NSW60,0.3333333333333333,False
PSID357,NSW60,0.3333333333333333,False
PSID425,NSW60,0.3333333333333333,False
NSW59,NSW59,1.0,True
PSID203,NSW59,0.3333333333333333,False
PSID288,NSW59,0.3333333333333333,False
PSID380,NSW59,0.3333333333333333,False
NSW58,NSW58,1.0,True
PSID162,NSW58,0.3333333333333333,False
PSID415,NSW58,0.3333333333333333,False
PSID420,NSW58,0.3333333333333333,False
NSW44,NSW44,1.0,True
PSID202,NSW44,0.3333333333333333,False
PSID255,NSW44,0.3333333333333333,False
PSID391,NSW44,0.3333333333333333,False
NSW42,NSW42,1.0,True
PSID377,NSW42,0.3333333333333333,False
PSID397,NSW42,0.3333333333333333,False
PSID422,NSW42,0.3333333333333333,False
NSW32,NSW32,1.0,True
PSID346,NSW32,0.3333333333333333,False
PSID404,NSW32,0.3333333333333333,False
PSID419,NSW32,0.3333333333333333,False
NSW28,NSW28,1.0,True
PSID188,NSW28,0.3333333333333333,False
PSID239,NSW28,0.3333333333333333,False
PSID339,NSW28,0.3333333333333333,False
NSW23,NSW23,1.0,True
PSID200,NSW23,0.3333333333333333,False
PSID224,NSW23,0.3333333333333333,False
PSID272,NSW23,0.3333333333333333,False
NSW2,NSW2,1.0,True
PSID240,NSW2,0.3333333333333333,False
PSID264,NSW2,0.3333333333333333,False
PSID341,NSW2,0.3333333333333333,False
NSW185,NSW185,1.0,True
PSID1,NSW185,0.3333333333333333,False
PSID2,NSW185,0.3333333333333333,False
PSID14,NSW185,0.3333333333333333,False
NSW182,NSW182,1.0,True
PSID3,NSW182,0.3333333333333333,False
PSID23,NSW182,0.3333333333333333,False
PSID58,NSW182,0.3333333333333333,False
NSW181,NSW181,1.0,True
PSID7,NSW181,0.3333333333333333,False
PSID12,NSW181,0.3333333333333333,False
PSID59,NSW181,0.3333333333333333,False
NSW180,NSW180,1.0,True
PSID40,NSW180,0.3333333333333333,False
PSID66,NSW180,0.3333333333333333,False
PSID207,NSW180,0.3333333333333333,False
NSW179,NSW179,1.0,True
PSID72,NSW179,0.3333333333333333,False
PSID88,NSW179,0.3333333333333333,False
PSID103,NSW179,0.3333333333333333,False
NSW177,NSW177,1.0,True
PSID82,NSW177,0.3333333333333333,False
PSID95,NSW177,0.3333333333333333,False
PSID160,NSW177,0.3333333333333333,False
NSW175,NSW175,1.0,True
PSID53,NSW175,0.3333333333333333,False
PSID78,NSW175,0.3333333333333333,False
PSID300,NSW175,0.3333333333333333,False
NSW173,NSW173,1.0,True
PSID17,NSW173,0.3333333333333333,False
PSID63,NSW173,0.3333333333333333,False
PSID161,NSW173,0.3333333333333333,False
NSW172,NSW172,1.0,True
PSID15,NSW172,0.3333333333333333,False
PSID41,NSW172,0.3333333333333333,False
PSID46,NSW172,0.3333333333333333,False
NSW167,NSW167,1.0,True
PSID114,NSW167,0.3333333333333333,False
PSID299,NSW167,0.3333333333333333,False
PSID305,NSW167,0.3333333333333333,False
NSW166,NSW166,1.0,True
PSID89,NSW166,0.3333333333333333,False
PSID142,NSW166,0.3333333333333333,False
PSID213,NSW166,0.3333333333333333,False
NSW163,NSW163,1.0,True
PSID21,NSW163,0.3333333333333333,False
PSID27,NSW163,0.3333333333333333,False
PSID45,NSW163,0.3333333333333333,False
NSW155,NSW155,1.0,True
PSID138,NSW155,0.3333333333333333,False
PSID197,NSW155,0.3333333333333333,False
PSID428,NSW155,0.3333333333333333,False
NSW145,NSW145,1.0,True
PSID112,NSW145,0.3333333333333333,False
PSID151,NSW145,0.3333333333333333,False
PSID153,NSW145,0.3333333333333333,False
NSW140,NSW140,1.0,True
PSID180,NSW140,0.3333333333333333,False
PSID237,NSW140,0.3333333333333333,False
PSID323,NSW140,0.3333333333333333,False
NSW139,NSW139,1.0,True
PSID154,NSW139,0.3333333333333333,False
PSID159,NSW139,0.3333333333333333,False
PSID306,NSW139,0.3333333333333333,False
NSW137,NSW137,1.0,True
PSID175,NSW137,0.3333333333333333,False
PSID212,NSW137,0.3333333333333333,False
PSID235,NSW137,0.3333333333333333,False
NSW134,NSW134,1.0,True
PSID93,NSW134,0.3333333333333333,False
PSID94,NSW134,0.3333333333333333,False
PSID132,NSW134,0.3333333333333333,False
NSW129,NSW129,1.0,True
PSID31,NSW129,0.3333333333333333,False
PSID73,NSW129,0.3333333333333333,False
PSID76,NSW129,0.3333333333333333,False
NSW125,NSW125,1.0,True
PSID182,NSW125,0.3333333333333333,False
PSID290,NSW125,0.3333333333333333,False
PSID325,NSW125,0.3333333333333333,False
NSW124,NSW124,1.0,True
PSID181,NSW124,0.3333333333333333,False
PSID259,NSW124,0.3333333333333333,False
PSID309,NSW124,0.3333333333333333,False
NSW116,NSW116,1.0,True
PSID229,NSW116,0.3333333333333333,False
PSID316,NSW116,0.3333333333333333,False
PSID336,NSW116,0.3333333333333333,False
NSW112,NSW112,1.0,True
PSID334,NSW112,0.3333333333333333,False
PSID366,NSW112,0.3333333333333333,False
PSID417,NSW112,0.3333333333333333,False
NSW110,NSW110,1.0,True
PSID308,NSW110,0.3333333333333333,False
PSID317,NSW110,0.3333333333333333,False
PSID319,NSW110,0.3333333333333333,False
NSW10,NSW10,1.0,True
PSID344,NSW10,0.3333333333333333,False
PSID393,NSW10,0.3333333333333333,False
PSID418,NSW10,0.3333333333333333,False
NSW1,,0.0,True
NSW3,,0.0,True
NSW4,,0.0,True
NSW5,,0.0,True
NSW6,,0.0,True
NSW7,,0.0,True
NSW8,,0.0,True
NSW9,,0.0,True
NSW11,,0.0,True
NSW12,,0.0,True
NSW13,,0.0,True
NSW14,,0.0,True
NSW15,,0.0,True
NSW16,,0.0,True
NSW17,,0.0,True
NSW18,,0.0,True
NSW19,,0.0,True
NSW20,,0.0,True
NSW21,,0.0,True
NSW22,,0.0,True
NSW24,,0.0,True
NSW25,,0.0,True
NSW26,,0.0,True
NSW27,,0.0,True
NSW29,,0.0,True
NSW30,,0.0,True
NSW31,,0.0,True
NSW33,,0.0,True
NSW34,,0.0,True
NSW35,,0.0,True
NSW36,,0.0,True
NSW37,,0.0,True
NSW38,,0.0,True
NSW39,,0.0,True
NSW40,,0.0,True
NSW41,,0.0,True
NSW43,,0.0,True
NSW45,,0.0,True
NSW46,,0.0,True
NSW47,,0.0,True
NSW48,,0.0,True
NSW49,,0.0,True
NSW50,,0.0,True
NSW51,,0.0,True
NSW52,,0.0,True
NSW53,,0.0,True
NSW54,,0.0,True
NSW55,,0.0,True
NSW56,,0.0,True
NSW57,,0.0,True
NSW61,,0.0,True
NSW62,,0.0,True
NSW63,,0.0,True
NSW64,,0.0,True
NSW65,,0.0,True
NSW66,,0.0,True
NSW67,,0.0,True
NSW70,,0.0,True
NSW71,,0.0,True
NSW72,,0.0,True
NSW73,,0.0,True
NSW74,,0.0,True
NSW75,,0.0,True
NSW77,,0.0,True
NSW78,,0.0,True
NSW79,,0.0,True
NSW80,,0.0,True
NSW81,,0.0,True
NSW82,,0.0,True
NSW83,,0.0,True
NSW84,,0.0,True
NSW85,,0.0,True
NSW86,,0.0,True
NSW88,,0.0,True
NSW90,,0.0,True
NSW91,,0.0,True
NSW92,,0.0,True
NSW93,,0.0,True
NSW94,,0.0,True
NSW95,,0.0,True
NSW97,,0.0,True
NSW98,,0.0,True
NSW99,,0.0,True
NSW100,,0.0,True
NSW101,,0.0,True
NSW102,,0.0,True
NSW103,,0.0,True
NSW104,,0.0,True
NSW105,,0.0,True
NSW106,,0.0,True
NSW107,,0.0,True
NSW108,,0.0,True
NSW109,,0.0,True
NSW111,,0.0,True
NSW113,,0.0,True
NSW114,,0.0,True
NSW115,,0.0,True
NSW117,,0.0,True
NSW118,,0.0,True
NSW119,,0.0,True
NSW120,,0.0,True
